"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TAVG","TMIN"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-02-29","8.05","0.00",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-01","12.30","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-02","17.45","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-03","3.80","0.00",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-04","2.68","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-05","8.72","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-06","10.74","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-07","11.63","0.03",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-08","3.80","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-09","4.03","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-10","8.28","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-11","4.25","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-12","7.16","0.00",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-13","14.32","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-14","13.42","0.22",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-15","11.63","0.81",,"43"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-16","3.58","0.46",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-17","5.82","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-18","4.47","0.06",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-19","3.80","0.00",,"32"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-20","4.03","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-21","4.03","0.00",,"38"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-22","4.03","0.00",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-23","15.21","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-24","10.07","0.03",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-25","7.16","0.01",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-26","3.58","0.00",,"35"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-27","9.62","0.00",,"37"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-28","9.17","0.04",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-29","6.49","0.01",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-30","8.28","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-03-31","8.72","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-01","7.16","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-02","10.51","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-03","5.37","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-04","12.97","0.45",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-05","11.86","0.39",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-06","4.70","0.01",,"37"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-07","3.80","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-08","7.38","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-09","7.61","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-10","6.49","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-11","10.51","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-12","6.93","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-13","7.61","0.00",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-14","8.28","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-15","4.92","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-16","6.49","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-17","10.96","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-18","9.62","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-19","8.72","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-20","7.83","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-21","6.26","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-22","5.37","0.00",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-23","6.93","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-24","7.61","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-25","5.59","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-26","7.83","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-27","4.92","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-28","6.26","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-29","12.30","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-04-30","9.17","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-01","6.04","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-02","9.62","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-03","7.16","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-04","5.37","0.00",,"43"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-05","9.17","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-06","12.30","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-07","6.71","0.00",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-08","3.13","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-09","9.17","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-10","13.42","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-11","12.08","0.07",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-12","12.08","0.03",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-13","8.95","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-14","8.72","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-15","6.49","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-16","12.53","0.03",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-17","13.87","0.04",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-18","10.74","0.23",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-19","6.49","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-20","6.26","0.00",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-21","5.14","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-22","9.40","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-23","9.62","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-24","4.70","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-25","3.58","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-26","4.92","0.00",,"64"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-27","6.04","0.00",,"67"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-28","7.83","0.00",,"64"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-29","10.51","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-30","8.28","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-05-31","7.38","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-01","5.59","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-02","3.80","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-03","5.37","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-04","7.16","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-05","18.12","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-06","10.96","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-07","5.82","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-08","10.74","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-09","4.70","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-10","5.14","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-11","10.07","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-12","13.20","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-13","8.72","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-14","4.70","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-15","10.51","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-16","4.70","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-17","16.33","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-18","5.82","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-19","7.61","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-20","10.29","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-21","6.71","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-22","8.28","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-23","9.17","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-24","8.50","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-25","8.05","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-26","8.50","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-27","16.33","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-28","12.75","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-29","13.20","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-06-30","6.49","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-01","8.28","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-02","11.18","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-03","9.17","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-04","4.92","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-05","6.49","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-06","11.18","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-07","5.82","0.00",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-08","7.38","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-09","6.49","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-10","6.93","0.00",,"65"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-11","6.04","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-12","6.71","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-13","11.63","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-14","9.84","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-15","10.74","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-16","11.18","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-17","11.18","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-18","6.93","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-19","10.51","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-20","11.41","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-21","10.51","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-22","10.96","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-23","10.07","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-24","10.07","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-25","7.38","0.00",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-26","7.61","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-27","10.51","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-28","8.50","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-29","8.95","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-30","9.62","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-07-31","8.95","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-01","6.04","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-02","7.83","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-03","6.49","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-04","10.96","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-05","14.99","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-06","8.50","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-07","6.93","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-08","7.83","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-09","7.16","0.00",,"65"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-10","8.72","0.00",,"65"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-11","13.65","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-12","8.28","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-13","5.59","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-14","5.14","0.00",,"68"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-15","5.14","0.00",,"70"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-16","8.72","0.00",,"76"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-17","11.63","0.00",,"76"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-18","3.80","0.00",,"69"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-19","5.14","0.00",,"72"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-20","6.49","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-21","5.14","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-22","4.92","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-23","6.93","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-24","7.61","0.00",,"69"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2020-08-25","8.50","0.00",,"65"
